,Population,Region ID,Region Name
22279,138,20260, Ararat
22280,1431,20570, Ballarat
22281,130,21010, Benalla
22283,264,21750, Colac Otway
22289,6791,22310, Glen Eira
22291,333,22490, Golden Plains
22292,1396,22620, Greater Bendigo
22297,858,24650, Melton
22303,442,26490, Surf Coast
22304,514,27170, Wodonga
22306,1575,21110, Boroondara
22312,793,22830, Greater Shepparton
22316,1675,23670, Knox
22318,644,24330, Maribyrnong
22319,2796,24650, Melton
22326,783,25620, Murrindindi
22327,1285,25620, Murrindindi
22328,6211,25900, Port Phillip
22329,66,25990, Pyrenees
22337,176,26890, West Wimmera
22342,271,23190, Horsham
22349,356,25250, Moreland
22350,2152,25340, Mornington Peninsula
22351,165,25430, Mount Alexander
22354,583,25810, Northern Grampians
22356,7,26080, Queenscliffe
22357,2716,26490, Surf Coast
22361,36,26890, West Wimmera
22363,2346,26980, Whitehorse
22364,58,27630, Yarriambiack
22368,242,22170, Frankston
22372,609,23940, Loddon
22373,734,24130, Macedon Ranges
22375,900,24600, Melbourne
22383,1597,20660, Banyule
22385,405,20910, Bayside (Vic.)
22392,2562,24650, Melton
22393,610,24780, Mildura
22395,1395,24970, Monash
22398,1751,26980, Whitehorse
22402,1499,20660, Banyule
22408,443,22110, East Gippsland
22410,24985,22490, Golden Plains
22421,273,26610, Swan Hill
22423,29808,26700, Wangaratta
22424,117,27630, Yarriambiack
22429,7470,20570, Ballarat
22434,127,21670, Central Goldfields
22436,161,21830, Corangamite
22437,1576,22620, Greater Bendigo
22440,3699,23110, Hobsons Bay
22443,735,24130, Macedon Ranges
22448,777,25900, Port Phillip
22449,826,25900, Port Phillip
22455,14,29399, Unincorporated Vic
22457,1478,20570, Ballarat
22459,191,21010, Benalla
22461,2669,21610, Casey
22464,247,23190, Horsham
22465,3101,23270, Hume
22466,611,23810, Latrobe (Vic.)
22471,100,25990, Pyrenees
22473,210,26490, Surf Coast
22477,16437,27070, Whittlesea
22478,2923,27350, Yarra
22479,1895,27450, Yarra Ranges
22480,35,29399, Unincorporated Vic
22482,1343,20660, Banyule
22483,240,21010, Benalla
22485,115,22250, Gannawarra
22486,169,22250, Gannawarra
22490,48,23940, Loddon
22499,159,20260, Ararat
22500,1361,20570, Ballarat
22504,2016,21890, Darebin
22506,1816,22110, East Gippsland
22513,956,23810, Latrobe (Vic.)
22515,81,23940, Loddon
22522,199,25490, Moyne
22523,35,26430, Strathbogie
22524,453,26490, Surf Coast
22526,2360,27070, Whittlesea
22529,1841,20740, Bass Coast
22530,11624,21110, Boroondara
22534,7607,22620, Greater Bendigo
22539,3637,23270, Hume
22541,2227,24650, Melton
22542,686,24780, Mildura
22548,1357,25430, Mount Alexander
22549,180,25490, Moyne
22552,1560,27450, Yarra Ranges
22556,2200,21180, Brimbank
22559,2014,21890, Darebin
22563,2904,22670, Greater Dandenong
22564,3083,22750, Greater Geelong
22567,832,23810, Latrobe (Vic.)
22568,67,23940, Loddon
22575,2499,25900, Port Phillip
22576,134,25990, Pyrenees
22577,311,26610, Swan Hill
22578,365,26670, Towong
22579,312,26810, Wellington
22580,0,29799, Migratory - Offshore - Shipping (Vic.)
22586,2200,21180, Brimbank
22594,237,23190, Horsham
22604,15,26080, Queenscliffe
22606,368,26170, South Gippsland
22608,342,26890, West Wimmera
22610,31,29399, Unincorporated Vic
22611,187,29499, No usual address (Vic.)
22613,8,20110, Alpine
22618,591,21670, Central Goldfields
22619,263,21750, Colac Otway
22623,1817,22170, Frankston
22624,169,22410, Glenelg
22625,330,22490, Golden Plains
22626,1262,23110, Hobsons Bay
22628,1734,24410, Maroondah
22630,2415,25340, Mornington Peninsula
22637,599,27350, Yarra
22640,153,20260, Ararat
22641,1212,20570, Ballarat
22642,1782,20660, Banyule
22643,434,20740, Bass Coast
22644,113,22250, Gannawarra
22645,2006,22310, Glen Eira
22648,99,22980, Hindmarsh
22651,71,24250, Mansfield
22661,2136,21110, Boroondara
22664,796,24130, Macedon Ranges
22665,6300,24210, Manningham
22669,923,25710, Nillumbik
22672,21,26080, Queenscliffe
22676,221,26430, Strathbogie
22682,1496,20910, Bayside (Vic.)
22684,189,21670, Central Goldfields
22685,75,22490, Golden Plains
22687,70,22980, Hindmarsh
22688,1283,23110, Hobsons Bay
22692,1069,23810, Latrobe (Vic.)
22693,71,23940, Loddon
22697,5608,24410, Maroondah
22698,2635,24600, Melbourne
22701,265,26610, Swan Hill
22702,27,26670, Towong
22704,439,27170, Wodonga
22705,5049,27260, Wyndham
22708,80,29499, No usual address (Vic.)
22710,137,21010, Benalla
22712,328,21270, Buloke
22723,2073,24970, Monash
22727,183,26260, Southern Grampians
22730,311,26610, Swan Hill
22731,60,26670, Towong
22734,789,27260, Wyndham
22735,1050,27350, Yarra
22743,1723,22310, Glen Eira
22748,6483,24410, Maroondah
22751,1660,25060, Moonee Valley
22755,54,26080, Queenscliffe
22756,320,26170, South Gippsland
22759,354,26700, Wangaratta
22760,14577,27070, Whittlesea
22761,0,29799, Migratory - Offshore - Shipping (Vic.)
22764,691,20830, Baw Baw
22770,282,23350, Indigo
22772,1473,24210, Manningham
22773,176,24250, Mansfield
22774,1313,24330, Maribyrnong
22779,4572,25710, Nillumbik
22784,350,26260, Southern Grampians
22790,3275,27070, Whittlesea
22797,9905,22750, Greater Geelong
22798,461,24850, Mitchell
22804,63,25990, Pyrenees
22805,1224,26350, Stonnington
22806,483,26490, Surf Coast
22810,2406,26980, Whitehorse
22823,856,23810, Latrobe (Vic.)
22825,1620,24970, Monash
22830,569,27170, Wodonga
22831,521,27170, Wodonga
22834,865,20910, Bayside (Vic.)
22841,1667,22410, Glenelg
22847,267,25490, Moyne
22848,152,25620, Murrindindi
22852,6477,27260, Wyndham
22855,568,21370, Campaspe
22856,2039,21450, Cardinia
22858,220,21830, Corangamite
22860,1200,22310, Glen Eira
22861,345,22490, Golden Plains
22863,1113,22910, Hepburn
22864,180,22910, Hepburn
22865,58,22980, Hindmarsh
22867,827,23270, Hume
22869,1716,24210, Manningham
22873,156,25810, Northern Grampians
22875,540,26810, Wellington
22876,1427,26980, Whitehorse
22882,16748,21610, Casey
22885,551,23110, Hobsons Bay
22886,1149,23190, Horsham
22888,456,24250, Mansfield
22900,131,21010, Benalla
22901,95,21670, Central Goldfields
22902,122,21670, Central Goldfields
22905,81,22250, Gannawarra
22906,1844,22670, Greater Dandenong
22907,19318,22750, Greater Geelong
22911,584,24250, Mansfield
22916,732,25710, Nillumbik
22917,206,26260, Southern Grampians
22919,2484,26350, Stonnington
22920,1409,26610, Swan Hill
22922,2358,26980, Whitehorse
22923,542,27170, Wodonga
22932,7622,22620, Greater Bendigo
22933,1860,22670, Greater Dandenong
22935,930,23110, Hobsons Bay
22936,1848,23430, Kingston (Vic.)
22937,159103,23670, Knox
22948,48,26670, Towong
22957,189,22410, Glenelg
22958,375,22980, Hindmarsh
22959,1198,23110, Hobsons Bay
22964,915,25810, Northern Grampians
22966,425,26490, Surf Coast
22967,269,26610, Swan Hill
22968,548,26670, Towong
22973,38,21610, Casey
22974,160,21830, Corangamite
22976,1425,21890, Darebin
22981,853,22830, Greater Shepparton
22982,88,22910, Hepburn
22987,277,25710, Nillumbik
22990,82,26430, Strathbogie
22991,189,26430, Strathbogie
22994,2022,27070, Whittlesea
22995,1671,27450, Yarra Ranges
23000,146,22250, Gannawarra
23001,2119,22310, Glen Eira
23002,177,22410, Glenelg
23005,307,22490, Golden Plains
23013,2376,25900, Port Phillip
23015,461,26490, Surf Coast
23016,378,26730, Warrnambool
23017,708,26810, Wellington
23020,308,20740, Bass Coast
23024,5339,21610, Casey
23027,235,22410, Glenelg
23029,41,23190, Horsham
23030,2791,23270, Hume
23031,3574,24130, Macedon Ranges
23032,77,24250, Mansfield
23039,769,25900, Port Phillip
23044,43,26890, West Wimmera
23045,9471,26980, Whitehorse
23046,506,27170, Wodonga
23047,631,27350, Yarra
23050,195,21670, Central Goldfields
23051,1294,21750, Colac Otway
23054,163,22980, Hindmarsh
23057,87,23940, Loddon
23058,1262,24210, Manningham
23069,2106,26730, Warrnambool
23070,2537,27260, Wyndham
23073,89,20830, Baw Baw
23077,2325,22310, Glen Eira
23079,276,22490, Golden Plains
23082,255,23190, Horsham
23083,3514,23270, Hume
23084,1289,25060, Moonee Valley
23087,125,25810, Northern Grampians
23089,433,26700, Wangaratta
23092,2892,27070, Whittlesea
23093,0,29799, Migratory - Offshore - Shipping (Vic.)
23097,357,21370, Campaspe
23098,6161,21450, Cardinia
23102,1753,22170, Frankston
23106,774,22620, Greater Bendigo
23109,172,23350, Indigo
23115,14462,24600, Melbourne
23116,3030,24650, Melton
23117,1536,25250, Moreland
23123,460,26730, Warrnambool
23124,540,26810, Wellington
23125,2717,26810, Wellington
23131,138,22250, Gannawarra
23132,4427,22830, Greater Shepparton
23135,5508,24210, Manningham
23136,117,24250, Mansfield
23137,593,24850, Mitchell
23138,354,24900, Moira
23143,127,26430, Strathbogie
23144,121,26430, Strathbogie
23146,198,26890, West Wimmera
23152,766,20740, Bass Coast
23157,3262,22750, Greater Geelong
23163,2334,24970, Monash
23171,700,20830, Baw Baw
23172,1296,20910, Bayside (Vic.)
23174,194618,21180, Brimbank
23175,89,21270, Buloke
23178,725,22170, Frankston
23180,1614,22620, Greater Bendigo
23181,2715,22670, Greater Dandenong
23182,710,22830, Greater Shepparton
23185,5775,23110, Hobsons Bay
23186,178,23350, Indigo
23187,2453,23430, Kingston (Vic.)
23189,1968,23670, Knox
23191,1257,24210, Manningham
23193,421,24900, Moira
23194,114,25620, Murrindindi
23199,718,20740, Bass Coast
23200,662,20830, Baw Baw
23201,1478,20910, Bayside (Vic.)
23202,1955,21370, Campaspe
23205,1831,21450, Cardinia
23215,58,22980, Hindmarsh
23216,3011,24330, Maribyrnong
23217,601,24780, Mildura
23219,1312,25060, Moonee Valley
23233,842,22110, East Gippsland
23234,2168,22170, Frankston
23238,3343,22750, Greater Geelong
23239,237,22910, Hepburn
23241,440,24900, Moira
23259,832,22670, Greater Dandenong
23260,4688,22670, Greater Dandenong
23261,2866,23270, Hume
23262,131,23350, Indigo
23267,2662,24970, Monash
23273,452,26170, South Gippsland
23275,1002,26350, Stonnington
23276,3,26610, Swan Hill
23278,41,26890, West Wimmera
23279,1872,27450, Yarra Ranges
23280,34,29499, No usual address (Vic.)
23281,1474,20910, Bayside (Vic.)
23282,767,21670, Central Goldfields
23293,526,25150, Moorabool
23295,3650,25710, Nillumbik
23297,118,25810, Northern Grampians
23299,533,26170, South Gippsland
23302,114,26670, Towong
23303,1536,26700, Wangaratta
23305,2886,27350, Yarra
23306,1664,27450, Yarra Ranges
23307,1774,20660, Banyule
23323,3789,25900, Port Phillip
23325,257,26260, Southern Grampians
23329,356,20740, Bass Coast
23332,1301,21110, Boroondara
23342,209,23350, Indigo
23343,1740,23430, Kingston (Vic.)
23344,1017,24330, Maribyrnong
23347,502,25150, Moorabool
23349,9562,25340, Mornington Peninsula
23352,1027,25710, Nillumbik
23353,142,25810, Northern Grampians
23356,2150,27450, Yarra Ranges
23358,2154,22310, Glen Eira
23359,20152,22410, Glenelg
23370,305,25430, Mount Alexander
23372,87,26080, Queenscliffe
23375,567,27350, Yarra
23378,1232,20660, Banyule
23381,422,22110, East Gippsland
23384,2844,22750, Greater Geelong
23388,335,24900, Moira
23390,1082,25490, Moyne
23391,39,26890, West Wimmera
23397,565,21370, Campaspe
23400,1268,21890, Darebin
23401,4180,22830, Greater Shepparton
23403,132,22910, Hepburn
23409,305,24130, Macedon Ranges
23412,516,26170, South Gippsland
23414,495,26490, Surf Coast
23419,1486,26980, Whitehorse
23422,52,27630, Yarriambiack
23424,188,20110, Alpine
23427,793,20830, Baw Baw
23428,6488,21610, Casey
23430,204,23190, Horsham
23434,1278,25060, Moonee Valley
23439,203,26670, Towong
23442,57,27630, Yarriambiack
23447,150,21010, Benalla
23448,1068,21450, Cardinia
23450,122,22250, Gannawarra
23454,832,23810, Latrobe (Vic.)
23456,509,24600, Melbourne
23460,285,25620, Murrindindi
23463,182,26260, Southern Grampians
23464,807,26350, Stonnington
23465,375,26700, Wangaratta
23466,493,26730, Warrnambool
23469,56,27630, Yarriambiack
23470,3,29399, Unincorporated Vic
23474,28849,21610, Casey
23482,721,22910, Hepburn
23484,1818,24410, Maroondah
23491,2390,27260, Wyndham
23493,1124,20570, Ballarat
23497,238,21750, Colac Otway
23506,261,25430, Mount Alexander
23509,13,29399, Unincorporated Vic
23511,1621,20570, Ballarat
23516,1775,21890, Darebin
23524,1007,24410, Maroondah
23532,12,26080, Queenscliffe
23536,545,26810, Wellington
23537,335,27170, Wodonga
23539,56,29499, No usual address (Vic.)
23546,421,22110, East Gippsland
23548,61,22750, Greater Geelong
23554,725,24130, Macedon Ranges
23555,117,24250, Mansfield
23557,997,24600, Melbourne
23558,3017,24650, Melton
23559,2317,25340, Mornington Peninsula
23561,954,25900, Port Phillip
23562,655,25990, Pyrenees
23567,554,27170, Wodonga
23570,100,29499, No usual address (Vic.)
23571,168,20260, Ararat
23572,3353,20740, Bass Coast
23573,57,21270, Buloke
23576,1722,22170, Frankston
23581,1329,24210, Manningham
23583,3613,24780, Mildura
23585,206,25430, Mount Alexander
23586,1241,25490, Moyne
23591,60,26890, West Wimmera
23593,90,27630, Yarriambiack
23595,21,29399, Unincorporated Vic
23597,115,20110, Alpine
23604,727,24330, Maribyrnong
23609,1944,27450, Yarra Ranges
23612,743,20830, Baw Baw
23614,2529,21110, Boroondara
23615,2615,21180, Brimbank
23621,2133,22310, Glen Eira
23623,1613,22620, Greater Bendigo
23627,1137,23810, Latrobe (Vic.)
23628,1664,24330, Maribyrnong
23630,219,25620, Murrindindi
23631,129,25810, Northern Grampians
23640,181,22250, Gannawarra
23642,298,22490, Golden Plains
23643,1433,22620, Greater Bendigo
23646,115043,24410, Maroondah
23649,752,25710, Nillumbik
23654,2397,26810, Wellington
23655,44,26890, West Wimmera
23659,1467,20570, Ballarat
23660,1504,20660, Banyule
23661,5913,20910, Bayside (Vic.)
23662,340,21830, Corangamite
23664,853,22830, Greater Shepparton
23674,2626,25900, Port Phillip
23676,2233,26980, Whitehorse
23677,2617,27070, Whittlesea
23679,2146,27260, Wyndham
23680,8819,27350, Yarra
23682,246,21010, Benalla
23683,1896,21110, Boroondara
23687,192,22410, Glenelg
23688,2534,22670, Greater Dandenong
23701,147,25490, Moyne
23703,38,26890, West Wimmera
23705,2416,27170, Wodonga
23706,6679,27260, Wyndham
23707,14111,27260, Wyndham
23709,98,27630, Yarriambiack
23710,16,29399, Unincorporated Vic
23713,520,22110, East Gippsland
23714,236,22410, Glenelg
23715,3262,22750, Greater Geelong
23716,593,24130, Macedon Ranges
23717,1635,24210, Manningham
23719,1353,24410, Maroondah
23720,1274,24600, Melbourne
23722,11121,24650, Melton
23732,583,27350, Yarra
23735,172,20260, Ararat
23740,2097,21890, Darebin
23741,1702,22170, Frankston
23742,10395,22310, Glen Eira
23743,888,22410, Glenelg
23744,313,22490, Golden Plains
23751,162,25810, Northern Grampians
23752,142,26080, Queenscliffe
23755,1601,27350, Yarra
23759,2332,21110, Boroondara
23775,217,25620, Murrindindi
23776,939,25710, Nillumbik
23779,2322,26980, Whitehorse
23780,200,27450, Yarra Ranges
23782,717,20910, Bayside (Vic.)
23783,190,21010, Benalla
23787,264,21830, Corangamite
23790,1547,22620, Greater Bendigo
23791,3251,22750, Greater Geelong
23795,669,24780, Mildura
23798,686,25250, Moreland
23802,3656,27070, Whittlesea
23809,2884,20830, Baw Baw
23814,3096,21890, Darebin
23815,4382,22170, Frankston
23816,118,22250, Gannawarra
23818,117,22490, Golden Plains
23819,2532,22670, Greater Dandenong
23820,1773,22830, Greater Shepparton
23825,1210,25250, Moreland
23827,132,25990, Pyrenees
23838,38,29799, Migratory - Offshore - Shipping (Vic.)
23840,1465,20570, Ballarat
23841,1391,20660, Banyule
23843,755,22830, Greater Shepparton
23846,84,24130, Macedon Ranges
23848,1734,24210, Manningham
23849,83,24250, Mansfield
23852,783,25430, Mount Alexander
23857,2477,26980, Whitehorse
23859,181,29499, No usual address (Vic.)
23862,122,20260, Ararat
23864,1110,20910, Bayside (Vic.)
23870,245,21830, Corangamite
23874,1013,24330, Maribyrnong
23876,2390,25340, Mornington Peninsula
23877,108,25810, Northern Grampians
23878,737,25900, Port Phillip
23883,3672,27070, Whittlesea
23888,2191,21180, Brimbank
23895,883,22250, Gannawarra
23899,823,23810, Latrobe (Vic.)
23902,1438,24210, Manningham
23909,385,25710, Nillumbik
23910,144,25810, Northern Grampians
23911,1531,25900, Port Phillip
23912,77,25990, Pyrenees
23915,693,26810, Wellington
23916,1108,26980, Whitehorse
23917,2634,27070, Whittlesea
23920,1678,22310, Glen Eira
23921,275,22490, Golden Plains
23926,699,24130, Macedon Ranges
23927,1467,24210, Manningham
23929,81,24250, Mansfield
23935,1463,25900, Port Phillip
23936,298,25990, Pyrenees
23940,563,26810, Wellington
23941,1564,26980, Whitehorse
23942,78,27630, Yarriambiack
23949,673,24850, Mitchell
23952,184,25150, Moorabool
23953,8566,25250, Moreland
23954,9128,25340, Mornington Peninsula
23959,509,27170, Wodonga
23962,1305,20570, Ballarat
23964,2290,21180, Brimbank
23967,7147,22620, Greater Bendigo
23972,4034,23430, Kingston (Vic.)
23973,2092,23670, Knox
23976,118,26080, Queenscliffe
23979,1761,27070, Whittlesea
23980,4808,27260, Wyndham
23981,4,29399, Unincorporated Vic
23982,192,29499, No usual address (Vic.)
23984,407,20740, Bass Coast
23985,731,20830, Baw Baw
23986,49,21270, Buloke
23990,438,22110, East Gippsland
23991,325,22410, Glenelg
23997,125,23940, Loddon
23998,467,24130, Macedon Ranges
24002,112,25810, Northern Grampians
24010,0,29799, Migratory - Offshore - Shipping (Vic.)
24012,158,20110, Alpine
24013,133,20260, Ararat
24014,154,20260, Ararat
24016,265,21750, Colac Otway
24017,147,21830, Corangamite
24020,101,23940, Loddon
24021,8158,24650, Melton
24022,728,24780, Mildura
24029,199,25430, Mount Alexander
24031,169,25810, Northern Grampians
24042,810,25710, Nillumbik
24044,1464,26170, South Gippsland
24045,182,26260, Southern Grampians
24049,3636,27350, Yarra
24052,1450,21110, Boroondara
24057,1301,22310, Glen Eira
24058,149,22410, Glenelg
24060,1681,22490, Golden Plains
24062,878,23810, Latrobe (Vic.)
24063,702,24130, Macedon Ranges
24071,569,27170, Wodonga
24072,491,27170, Wodonga
24074,4306,27260, Wyndham
24075,292011,27260, Wyndham
24078,0,29799, Migratory - Offshore - Shipping (Vic.)
24083,1382,21890, Darebin
24086,319,22490, Golden Plains
24087,1497,22620, Greater Bendigo
24093,8618,23670, Knox
24094,7218,24210, Manningham
24095,111,24250, Mansfield
24097,699,24780, Mildura
24098,3272,24850, Mitchell
24099,1962,25340, Mornington Peninsula
24100,971,25900, Port Phillip
24101,77,25990, Pyrenees
24103,19,26080, Queenscliffe
24122,97,23940, Loddon
24123,2138,24130, Macedon Ranges
24126,3285,24780, Mildura
24128,600,24850, Mitchell
24132,1302,25340, Mornington Peninsula
24134,203,25810, Northern Grampians
24135,2175,25900, Port Phillip
24142,3799,27070, Whittlesea
24149,357,22410, Glenelg
24150,1877,22670, Greater Dandenong
24165,1946,26980, Whitehorse
24166,3342,27070, Whittlesea
24167,592,27170, Wodonga
24168,16018,27260, Wyndham
24171,126,29499, No usual address (Vic.)
24172,0,29799, Migratory - Offshore - Shipping (Vic.)
24175,272,21750, Colac Otway
24176,1496,21890, Darebin
24177,7,22250, Gannawarra
24178,351,22490, Golden Plains
24179,1581,22620, Greater Bendigo
24180,1676,22670, Greater Dandenong
